,id,day,name,a_code,h_code,a_price,h_price,a_quote_change,h_quote_change,h_a_comp
280,584826,2015-08-13,万科A,000002.XSHE,02202,14.88,18.6,-0.3349,0.54,0.973
281,584827,2015-08-14,万科A,000002.XSHE,02202,14.95,18.76,0.4704,0.86,0.9677
282,584828,2015-08-17,万科A,000002.XSHE,02202,14.76,18.2,-1.2709,-2.99,0.9836
283,584829,2015-08-18,万科A,000002.XSHE,02202,14.22,18.12,-3.6585,-0.44,0.9532
284,584830,2015-08-19,万科A,000002.XSHE,02202,14.5,17.9,1.9691,-1.21,0.9838
285,584831,2015-08-20,万科A,000002.XSHE,02202,14.28,17.6,-1.5172,-1.68,0.9849
286,584832,2015-08-21,万科A,000002.XSHE,02202,13.91,17.64,-2.591,0.23,0.958
287,584833,2015-08-24,万科A,000002.XSHE,02202,13.19,16.7,-5.1761,-5.33,0.9589
288,584834,2015-08-25,万科A,000002.XSHE,02202,13.0,16.8,-1.4405,0.6,0.9379
289,584835,2015-08-26,万科A,000002.XSHE,02202,13.25,17.0,1.9231,1.19,0.943
290,584836,2015-08-27,万科A,000002.XSHE,02202,13.18,17.28,-0.5283,1.65,0.9238
291,584837,2015-08-28,万科A,000002.XSHE,02202,13.58,17.1,3.0349,-1.04,0.9619
292,584838,2015-08-31,万科A,000002.XSHE,02202,13.8,17.62,1.62,3.04,0.9534
293,584839,2015-09-01,万科A,000002.XSHE,02202,14.23,17.92,3.1159,1.7,0.9664
294,584840,2015-09-02,万科A,000002.XSHE,02202,14.22,17.76,-0.0703,-0.89,0.9761
295,584841,2015-09-07,万科A,000002.XSHE,02202,13.6,16.84,-4.3601,-0.12,0.9863
296,584842,2015-09-08,万科A,000002.XSHE,02202,13.68,17.4,0.5882,3.33,0.9582
297,584843,2015-09-09,万科A,000002.XSHE,02202,13.76,17.84,0.5848,2.53,0.94
298,584844,2015-09-10,万科A,000002.XSHE,02202,13.54,17.32,-1.5988,-2.91,0.9513
299,584845,2015-09-11,万科A,000002.XSHE,02202,13.47,16.9,-0.517,-2.42,0.9704
300,584846,2015-09-14,万科A,000002.XSHE,02202,13.19,16.74,-2.0787,-0.95,0.96
301,584847,2015-09-15,万科A,000002.XSHE,02202,13.02,16.7,-1.2889,-0.24,0.9501
302,584848,2015-09-16,万科A,000002.XSHE,02202,13.43,16.7,3.149,0.0,0.9796
303,584849,2015-09-17,万科A,000002.XSHE,02202,13.1,16.54,-2.4572,-0.96,0.9648
304,584850,2015-09-18,万科A,000002.XSHE,02202,13.12,16.7,0.1527,0.97,0.9582
305,584851,2015-09-21,万科A,000002.XSHE,02202,13.18,16.7,0.4573,0.0,0.9613
306,584852,2015-09-22,万科A,000002.XSHE,02202,13.26,16.68,0.607,-0.12,0.9687
307,584853,2015-09-23,万科A,000002.XSHE,02202,13.15,16.64,-0.8296,-0.24,0.9612
308,584854,2015-09-24,万科A,000002.XSHE,02202,13.09,16.62,-0.4563,-0.12,0.9576
309,584855,2015-09-25,万科A,000002.XSHE,02202,12.9,16.62,-1.4515,0.0,0.9436
310,584856,2015-09-28,万科A,000002.XSHE,02202,12.85,16.62,-0.3876,0.0,0.9417
311,584857,2015-09-29,万科A,000002.XSHE,02202,12.6,16.06,-1.9455,-3.37,0.9562
312,584858,2015-09-30,万科A,000002.XSHE,02202,12.73,16.54,1.0317,2.99,0.9386
313,584859,2015-10-08,万科A,000002.XSHE,02202,13.07,17.32,2.6709,-2.91,0.9214
314,584860,2015-10-09,万科A,000002.XSHE,02202,13.23,17.26,1.2242,-0.35,0.936
315,584861,2015-10-12,万科A,000002.XSHE,02202,13.48,17.54,1.8896,1.62,0.9442
316,584862,2015-10-13,万科A,000002.XSHE,02202,13.47,17.56,-0.0742,0.11,0.9415
317,584863,2015-10-14,万科A,000002.XSHE,02202,13.28,17.44,-1.4105,-0.68,0.9318
318,584864,2015-10-15,万科A,000002.XSHE,02202,13.52,17.84,1.8072,2.29,0.9268
319,584865,2015-10-16,万科A,000002.XSHE,02202,13.65,18.24,0.9615,2.24,0.915
320,584866,2015-10-19,万科A,000002.XSHE,02202,13.53,17.78,-0.8791,-2.52,0.9308
321,584867,2015-10-20,万科A,000002.XSHE,02202,13.55,17.68,0.1478,-0.56,0.9349
322,584868,2015-10-21,万科A,000002.XSHE,02202,13.23,17.68,-2.3616,-0.56,0.9148
323,584869,2015-10-22,万科A,000002.XSHE,02202,13.35,17.66,0.907,-0.11,0.924
324,584870,2015-10-23,万科A,000002.XSHE,02202,13.74,18.12,2.9213,2.6,0.9255
325,584871,2015-10-26,万科A,000002.XSHE,02202,13.67,18.56,-0.5095,2.43,0.9002
326,584872,2015-10-27,万科A,000002.XSHE,02202,13.69,18.22,0.1463,-1.83,0.9186
327,584873,2015-10-28,万科A,000002.XSHE,02202,13.66,18.24,-0.2191,0.11,0.9149
328,584874,2015-10-29,万科A,000002.XSHE,02202,13.62,18.08,-0.2928,-0.88,0.9192
329,584875,2015-10-30,万科A,000002.XSHE,02202,13.67,18.18,0.3671,0.55,0.918
330,584876,2015-11-02,万科A,000002.XSHE,02202,13.56,18.04,-0.8047,-0.77,0.9246
331,584877,2015-11-03,万科A,000002.XSHE,02202,13.66,18.54,0.7375,2.77,0.9022
332,584878,2015-11-04,万科A,000002.XSHE,02202,14.08,18.86,3.0747,1.73,0.9141
333,584879,2015-11-05,万科A,000002.XSHE,02202,14.12,18.8,0.2841,-0.32,0.9203
334,584880,2015-11-06,万科A,000002.XSHE,02202,14.21,18.98,0.6374,0.96,0.9159
335,584881,2015-11-09,万科A,000002.XSHE,02202,14.4,18.74,1.3371,-1.26,0.9385
336,584882,2015-11-10,万科A,000002.XSHE,02202,14.27,18.56,-0.9028,-0.96,0.9383
337,584883,2015-11-11,万科A,000002.XSHE,02202,14.17,18.38,-0.7008,-0.97,0.9406
338,584884,2015-11-12,万科A,000002.XSHE,02202,14.09,18.66,-0.5646,1.52,0.9202
339,584885,2015-11-13,万科A,000002.XSHE,02202,13.9,18.44,-1.3485,-1.18,0.9186
340,584886,2015-11-16,万科A,000002.XSHE,02202,14.0,18.3,0.7194,-0.76,0.9251
341,584887,2015-11-17,万科A,000002.XSHE,02202,14.0,18.48,0.0,0.98,0.923
342,584888,2015-11-18,万科A,000002.XSHE,02202,14.67,19.34,4.7857,4.65,0.9231
343,584889,2015-11-19,万科A,000002.XSHE,02202,14.5,19.0,-1.1588,-1.76,0.9276
344,584890,2015-11-20,万科A,000002.XSHE,02202,14.49,19.34,-0.069,1.79,0.9111
345,584891,2015-11-23,万科A,000002.XSHE,02202,14.37,19.14,-0.8282,-1.03,0.9154
346,584892,2015-11-24,万科A,000002.XSHE,02202,14.5,19.14,0.9047,0.0,0.9205
347,584893,2015-11-25,万科A,000002.XSHE,02202,14.56,19.36,0.4138,1.15,0.9137
348,584894,2015-11-26,万科A,000002.XSHE,02202,14.5,19.34,-0.4121,-0.1,0.9111
349,584895,2015-11-27,万科A,000002.XSHE,02202,14.26,18.96,-1.6552,-1.96,0.9136
350,584896,2015-11-30,万科A,000002.XSHE,02202,15.07,19.32,5.6802,1.9,0.9531
351,584897,2015-12-01,万科A,000002.XSHE,02202,16.58,20.7,10.0199,7.14,0.9718
352,584898,2015-12-02,万科A,000002.XSHE,02202,18.24,21.25,10.0121,2.66,1.041
353,584899,2015-12-03,万科A,000002.XSHE,02202,19.15,21.3,4.989,0.24,1.0906
354,584900,2015-12-04,万科A,000002.XSHE,02202,18.98,21.75,-0.8877,2.11,1.0582
355,584901,2015-12-07,万科A,000002.XSHE,02202,18.02,20.6,-5.058,-5.29,1.0691
356,584902,2015-12-08,万科A,000002.XSHE,02202,17.77,20.25,-1.3873,-1.7,1.0627
357,584903,2015-12-09,万科A,000002.XSHE,02202,19.55,21.5,10.0169,6.17,1.0998
358,584904,2015-12-10,万科A,000002.XSHE,02202,19.54,20.85,-0.0512,-3.02,1.1314
359,584905,2015-12-11,万科A,000002.XSHE,02202,19.9,21.05,1.8424,0.96,1.14
360,584906,2015-12-14,万科A,000002.XSHE,02202,20.08,20.3,0.9045,-3.56,1.2009
361,584907,2015-12-15,万科A,000002.XSHE,02202,21.08,21.1,4.9801,3.94,1.2005
362,584908,2015-12-16,万科A,000002.XSHE,02202,20.19,21.8,-4.222,3.32,1.1126
363,584909,2015-12-17,万科A,000002.XSHE,02202,22.21,22.45,10.005,2.98,1.1864
364,584910,2015-12-18,万科A,000002.XSHE,02202,24.43,22.9,9.9955,2.0,1.2775
365,584911,2015-12-21,万科A,000002.XSHE,02202,24.43,22.9,0.0,2.0,1.2777
366,584912,2015-12-22,万科A,000002.XSHE,02202,24.43,22.9,0.0,2.0,1.2778
367,584913,2015-12-23,万科A,000002.XSHE,02202,24.43,22.9,0.0,2.0,1.2782
368,584914,2015-12-24,万科A,000002.XSHE,02202,24.43,22.9,0.0,2.0,1.2785
369,584915,2015-12-25,万科A,000002.XSHE,02202,24.43,22.9,0.0,2.0,1.2886
370,584916,2015-12-28,万科A,000002.XSHE,02202,24.43,22.9,0.0,2.0,1.2882
371,584917,2015-12-29,万科A,000002.XSHE,02202,24.43,22.9,0.0,2.0,1.2764
372,584918,2015-12-30,万科A,000002.XSHE,02202,24.43,22.9,0.0,2.0,1.2769
373,584919,2015-12-31,万科A,000002.XSHE,02202,24.43,22.9,0.0,2.0,1.2758
374,584920,2016-01-04,万科A,000002.XSHE,02202,24.43,22.9,0.0,2.0,1.2777
375,584921,2016-01-05,万科A,000002.XSHE,02202,24.43,22.9,0.0,2.0,1.2669
376,584922,2016-01-06,万科A,000002.XSHE,02202,24.43,20.8,0.0,-9.17,1.3976
377,584923,2016-01-07,万科A,000002.XSHE,02202,24.43,20.05,0.0,-3.61,1.4427
378,584924,2016-01-08,万科A,000002.XSHE,02202,24.43,19.72,0.0,-1.65,1.4591
379,584925,2016-01-11,万科A,000002.XSHE,02202,24.43,17.62,0.0,-10.65,1.6613
380,584926,2016-01-12,万科A,000002.XSHE,02202,24.43,18.1,0.0,2.72,1.5974
381,584927,2016-01-13,万科A,000002.XSHE,02202,24.43,18.18,0.0,0.44,1.5885
382,584928,2016-01-14,万科A,000002.XSHE,02202,24.43,18.08,0.0,-0.55,1.5972
383,584929,2016-01-15,万科A,000002.XSHE,02202,24.43,17.48,0.0,-3.32,1.6531
384,584930,2016-01-18,万科A,000002.XSHE,02202,24.43,17.42,0.0,-0.34,1.6796
385,584931,2016-01-19,万科A,000002.XSHE,02202,24.43,17.96,0.0,3.1,1.6148
386,584932,2016-01-20,万科A,000002.XSHE,02202,24.43,17.48,0.0,-2.67,1.6646
387,584933,2016-01-21,万科A,000002.XSHE,02202,24.43,16.98,0.0,-2.86,1.7125
388,584934,2016-01-22,万科A,000002.XSHE,02202,24.43,17.62,0.0,3.77,1.6471
389,584935,2016-01-25,万科A,000002.XSHE,02202,24.43,17.7,0.0,0.45,1.6478
390,584936,2016-01-26,万科A,000002.XSHE,02202,24.43,16.9,0.0,-4.52,1.7154
391,584937,2016-01-27,万科A,000002.XSHE,02202,24.43,16.92,0.0,0.12,1.7115
392,584938,2016-01-28,万科A,000002.XSHE,02202,24.43,17.36,0.0,2.6,1.6696
393,584939,2016-01-29,万科A,000002.XSHE,02202,24.43,17.6,0.0,1.38,1.6468
394,584940,2016-02-01,万科A,000002.XSHE,02202,24.43,17.24,0.0,-2.05,1.6814
395,584941,2016-02-02,万科A,000002.XSHE,02202,24.43,17.3,0.0,0.35,1.6717
396,584942,2016-02-03,万科A,000002.XSHE,02202,24.43,17.14,0.0,-0.92,1.6901
397,584943,2016-02-04,万科A,000002.XSHE,02202,24.43,17.7,0.0,3.27,1.6382
398,584944,2016-02-05,万科A,000002.XSHE,02202,24.43,17.72,0.0,0.11,1.6373
399,584945,2016-02-15,万科A,000002.XSHE,02202,24.43,15.94,0.0,0.89,1.8315
400,584946,2016-02-16,万科A,000002.XSHE,02202,24.43,16.62,0.0,4.27,1.7646
401,584947,2016-02-17,万科A,000002.XSHE,02202,24.43,16.28,0.0,-2.05,1.7961
402,584948,2016-02-18,万科A,000002.XSHE,02202,24.43,16.82,0.0,3.32,1.734
403,584949,2016-02-19,万科A,000002.XSHE,02202,24.43,17.18,0.0,2.14,1.6997
404,223969,2016-02-22,万科A,000002.XSHE,02202,24.43,17.2,0.0,0.12,1.6935
405,247567,2016-02-23,万科A,000002.XSHE,02202,24.43,17.42,0.0,1.28,1.6731
406,231662,2016-02-24,万科A,000002.XSHE,02202,24.43,17.16,0.0,-1.49,1.6975
407,224420,2016-02-25,万科A,000002.XSHE,02202,24.43,17.14,0.0,-0.12,1.6972
408,248547,2016-02-26,万科A,000002.XSHE,02202,24.43,17.44,0.0,1.75,1.669
409,237920,2016-02-29,万科A,000002.XSHE,02202,24.43,17.52,0.0,0.46,1.6564
410,232906,2016-03-01,万科A,000002.XSHE,02202,24.43,17.74,0.0,1.26,1.6363
411,250460,2016-03-02,万科A,000002.XSHE,02202,24.43,18.76,0.0,5.75,1.5472
412,251683,2016-03-03,万科A,000002.XSHE,02202,24.43,18.44,0.0,-1.71,1.5743
413,238261,2016-03-04,万科A,000002.XSHE,02202,24.43,18.52,0.0,0.43,1.5712
414,237574,2016-03-07,万科A,000002.XSHE,02202,24.43,18.26,0.0,-1.4,1.6033
415,238956,2016-03-08,万科A,000002.XSHE,02202,24.43,18.16,0.0,-0.55,1.6049
416,222232,2016-03-09,万科A,000002.XSHE,02202,24.43,18.1,0.0,-0.33,1.6146
417,239925,2016-03-10,万科A,000002.XSHE,02202,24.43,18.1,0.0,0.0,1.6111
418,257001,2016-03-11,万科A,000002.XSHE,02202,24.43,18.32,0.0,1.22,1.592
419,241464,2016-03-14,万科A,000002.XSHE,02202,24.43,20.15,0.0,9.99,1.4676
420,256576,2016-03-15,万科A,000002.XSHE,02202,24.43,19.42,0.0,-3.62,1.5036
421,227109,2016-03-16,万科A,000002.XSHE,02202,24.43,19.32,0.0,-0.51,1.5086
422,219551,2016-03-17,万科A,000002.XSHE,02202,24.43,19.9,0.0,3.0,1.463
423,256128,2016-03-18,万科A,000002.XSHE,02202,24.43,19.52,0.0,-1.91,1.5012
424,242583,2016-03-21,万科A,000002.XSHE,02202,24.43,19.06,0.0,-2.36,1.539
425,231697,2016-03-22,万科A,000002.XSHE,02202,24.43,18.84,0.0,-1.15,1.5522
426,230084,2016-03-23,万科A,000002.XSHE,02202,24.43,18.9,0.0,0.32,1.5462
427,238088,2016-03-24,万科A,000002.XSHE,02202,24.43,18.5,0.0,-2.12,1.576
428,458237,2016-03-25,万科A,000002.XSHE,02202,24.43,18.5,0.0,-2.12,1.5727
429,458238,2016-03-28,万科A,000002.XSHE,02202,24.43,18.5,0.0,-2.12,1.5715
430,220583,2016-03-29,万科A,000002.XSHE,02202,24.43,18.48,0.0,-0.11,1.5794
431,237082,2016-03-30,万科A,000002.XSHE,02202,24.43,19.0,0.0,2.81,1.5349
432,231957,2016-03-31,万科A,000002.XSHE,02202,24.43,19.02,0.0,0.11,1.5425
433,225391,2016-04-01,万科A,000002.XSHE,02202,24.43,18.52,0.0,-2.63,1.5886
434,229986,2016-04-05,万科A,000002.XSHE,02202,24.43,18.82,0.0,1.62,1.5555
435,256317,2016-04-06,万科A,000002.XSHE,02202,24.43,18.58,0.0,-1.28,1.5761
436,224804,2016-04-07,万科A,000002.XSHE,02202,24.43,18.68,0.0,0.54,1.5678
437,256237,2016-04-08,万科A,000002.XSHE,02202,24.43,18.66,0.0,-0.11,1.5805
438,239008,2016-04-11,万科A,000002.XSHE,02202,24.43,19.42,0.0,4.07,1.5119
439,230459,2016-04-12,万科A,000002.XSHE,02202,24.43,19.58,0.0,0.82,1.4999
440,228304,2016-04-13,万科A,000002.XSHE,02202,24.43,19.58,0.0,0.0,1.4987
441,252989,2016-04-14,万科A,000002.XSHE,02202,24.43,19.86,0.0,1.43,1.475
442,228869,2016-04-15,万科A,000002.XSHE,02202,24.43,20.1,0.0,1.21,1.4567
443,242878,2016-04-18,万科A,000002.XSHE,02202,24.43,19.9,0.0,-1.0,1.4732
444,239576,2016-04-19,万科A,000002.XSHE,02202,24.43,19.92,0.0,0.1,1.4708
445,224758,2016-04-20,万科A,000002.XSHE,02202,24.43,20.1,0.0,0.9,1.462
446,224482,2016-04-21,万科A,000002.XSHE,02202,24.43,19.96,0.0,-0.7,1.4696
447,246691,2016-04-22,万科A,000002.XSHE,02202,24.43,19.46,0.0,-2.51,1.5045
448,253914,2016-04-25,万科A,000002.XSHE,02202,24.43,19.48,0.0,0.1,1.4989
449,236837,2016-04-26,万科A,000002.XSHE,02202,24.43,19.52,0.0,0.21,1.4969
450,248322,2016-04-27,万科A,000002.XSHE,02202,24.43,19.64,0.0,0.61,1.4873
451,257139,2016-04-28,万科A,000002.XSHE,02202,24.43,19.76,0.0,0.61,1.4791
452,229699,2016-04-29,万科A,000002.XSHE,02202,24.43,19.44,0.0,-1.62,1.5077
453,228169,2016-05-03,万科A,000002.XSHE,02202,24.43,19.08,0.0,-1.85,1.5368
454,257155,2016-05-04,万科A,000002.XSHE,02202,24.43,19.22,0.0,0.73,1.528
455,253571,2016-05-05,万科A,000002.XSHE,02202,24.43,18.88,0.0,-1.77,1.5484
456,231164,2016-05-06,万科A,000002.XSHE,02202,24.43,18.72,0.0,-0.85,1.5595
457,235713,2016-05-09,万科A,000002.XSHE,02202,24.43,18.8,0.0,0.43,1.5513
458,244044,2016-05-10,万科A,000002.XSHE,02202,24.43,18.22,0.0,-3.09,1.5996
459,226750,2016-05-11,万科A,000002.XSHE,02202,24.43,17.86,0.0,-1.98,1.6312
460,229733,2016-05-12,万科A,000002.XSHE,02202,24.43,17.62,0.0,-1.34,1.6598
461,228866,2016-05-13,万科A,000002.XSHE,02202,24.43,17.72,0.0,0.57,1.6441
462,255447,2016-05-16,万科A,000002.XSHE,02202,24.43,17.92,0.0,1.13,1.6238
463,224406,2016-05-17,万科A,000002.XSHE,02202,24.43,17.96,0.0,0.22,1.6213
464,251700,2016-05-18,万科A,000002.XSHE,02202,24.43,17.74,0.0,-1.22,1.6413
465,234371,2016-05-19,万科A,000002.XSHE,02202,24.43,17.42,0.0,-1.8,1.6681
466,230941,2016-05-20,万科A,000002.XSHE,02202,24.43,17.56,0.0,0.8,1.6531
467,219398,2016-05-23,万科A,000002.XSHE,02202,24.43,17.52,0.0,-0.23,1.6565
468,256371,2016-05-24,万科A,000002.XSHE,02202,24.43,17.74,0.0,1.26,1.6338
469,241909,2016-05-25,万科A,000002.XSHE,02202,24.43,17.86,0.0,0.68,1.6229
470,253466,2016-05-26,万科A,000002.XSHE,02202,24.43,17.84,0.0,-0.11,1.6251
471,225383,2016-05-27,万科A,000002.XSHE,02202,24.43,17.98,0.0,0.78,1.6116
472,252759,2016-05-30,万科A,000002.XSHE,02202,24.43,18.18,0.0,1.11,1.5907
473,242255,2016-05-31,万科A,000002.XSHE,02202,24.43,18.52,0.0,1.87,1.5592
474,241150,2016-06-01,万科A,000002.XSHE,02202,24.43,18.76,0.0,1.3,1.5393
475,229606,2016-06-02,万科A,000002.XSHE,02202,24.43,18.48,0.0,-1.49,1.5641
476,235504,2016-06-03,万科A,000002.XSHE,02202,24.43,18.68,0.0,1.08,1.545
477,239079,2016-06-06,万科A,000002.XSHE,02202,24.43,18.8,0.0,0.64,1.5368
478,244030,2016-06-07,万科A,000002.XSHE,02202,24.43,18.82,0.0,0.11,1.539
479,227831,2016-06-08,万科A,000002.XSHE,02202,24.43,18.9,0.0,0.43,1.5295
480,242758,2016-06-10,万科企业,000002.XSHE,02202,24.43,18.32,0.0,-3.0688,
481,231218,2016-06-13,万科A,000002.XSHE,02202,24.43,17.94,0.0,-2.07,1.6111
482,234917,2016-06-14,万科A,000002.XSHE,02202,24.43,17.72,0.0,-1.23,1.6267
483,253532,2016-06-15,万科A,000002.XSHE,02202,24.43,17.5,0.0,-1.24,1.6448
484,240111,2016-06-16,万科A,000002.XSHE,02202,24.43,16.94,0.0,-3.2,1.7024
485,239841,2016-06-17,万科A,000002.XSHE,02202,24.43,17.52,0.0,3.42,1.6444
486,254370,2016-06-20,万科A,000002.XSHE,02202,24.43,17.0,0.0,-2.97,1.7187
487,249886,2016-06-21,万科A,000002.XSHE,02202,24.43,17.0,0.0,0.0,1.6982
488,224290,2016-06-22,万科A,000002.XSHE,02202,24.43,17.46,0.0,2.71,1.6495
489,254567,2016-06-23,万科A,000002.XSHE,02202,24.43,17.2,0.0,-1.49,1.6771
490,221851,2016-06-24,万科A,000002.XSHE,02202,24.43,16.7,0.0,-2.91,1.7274
491,252269,2016-06-27,万科A,000002.XSHE,02202,24.43,16.06,0.0,-3.83,1.804
492,254870,2016-06-28,万科A,000002.XSHE,02202,24.43,15.76,0.0,-1.87,1.8107
493,224786,2016-06-29,万科A,000002.XSHE,02202,24.43,14.58,0.0,-7.49,1.9584
494,248522,2016-06-30,万科A,000002.XSHE,02202,24.43,15.2,0.0,4.25,1.8815
495,458303,2016-07-01,万科A,000002.XSHE,02202,24.43,15.2,0.0,4.25,1.8871
496,251553,2016-07-04,万科A,000002.XSHE,02202,21.99,16.22,-9.9877,6.71,1.5933
497,252520,2016-07-05,万科A,000002.XSHE,02202,19.79,16.42,-10.0045,1.23,1.4048
498,231471,2016-07-06,万科A,000002.XSHE,02202,19.8,16.56,0.0505,0.85,1.3909
499,241428,2016-07-07,万科A,000002.XSHE,02202,18.82,15.84,-4.9495,-4.35,1.3796
500,242313,2016-07-08,万科A,000002.XSHE,02202,18.75,16.08,-0.3719,1.52,1.3559
501,219777,2016-07-11,万科A,000002.XSHE,02202,18.27,15.88,-2.56,-1.24,1.3352
502,246643,2016-07-12,万科A,000002.XSHE,02202,18.12,16.04,-0.821,1.01,1.311
503,245251,2016-07-13,万科A,000002.XSHE,02202,18.32,15.82,1.1038,-1.37,1.3447
504,252159,2016-07-14,万科A,000002.XSHE,02202,17.96,15.56,-1.9651,-1.64,1.3408
505,250847,2016-07-15,万科A,000002.XSHE,02202,17.89,15.72,-0.3898,1.03,1.322
506,256574,2016-07-18,万科A,000002.XSHE,02202,17.43,15.44,-2.5713,-1.78,1.3128
507,250615,2016-07-19,万科A,000002.XSHE,02202,17.11,15.3,-1.8359,-0.91,1.295
508,234935,2016-07-20,万科A,000002.XSHE,02202,17.08,15.34,-0.1753,0.26,1.2912
509,224903,2016-07-21,万科A,000002.XSHE,02202,17.02,15.52,-0.3513,1.17,1.2755
510,234570,2016-07-22,万科A,000002.XSHE,02202,17.39,16.12,2.1739,3.87,1.2551
511,222736,2016-07-25,万科A,000002.XSHE,02202,17.7,15.98,1.7826,-0.87,1.2922
512,252823,2016-07-26,万科A,000002.XSHE,02202,17.78,15.9,0.452,-0.5,1.3002
513,248354,2016-07-27,万科A,000002.XSHE,02202,17.42,15.96,-2.0247,0.38,1.2709
514,220800,2016-07-28,万科A,000002.XSHE,02202,17.92,17.8,2.8703,11.53,1.1727
515,233264,2016-07-29,万科A,000002.XSHE,02202,17.14,17.54,-0.3488,-1.46,1.1401
516,252921,2016-08-01,万科A,000002.XSHE,02202,17.17,17.96,0.175,2.39,1.1179
517,458325,2016-08-02,万科A,000002.XSHE,02202,17.61,17.96,2.5626,2.39,1.1471
518,239311,2016-08-03,万科A,000002.XSHE,02202,17.88,18.02,1.5332,0.33,1.1693
519,242244,2016-08-04,万科A,000002.XSHE,02202,19.67,18.6,10.0112,3.22,1.239
520,251175,2016-08-05,万科A,000002.XSHE,02202,20.95,18.9,6.5074,1.61,1.2966
521,241136,2016-08-08,万科A,000002.XSHE,02202,21.87,19.18,4.3914,1.48,1.3338
522,234778,2016-08-09,万科A,000002.XSHE,02202,21.97,19.5,0.4572,1.67,1.3137
523,232506,2016-08-10,万科A,000002.XSHE,02202,21.2,19.66,-3.5048,0.82,1.2583
524,239550,2016-08-11,万科A,000002.XSHE,02202,20.71,19.8,-2.3113,0.71,1.2234
525,229355,2016-08-12,万科A,000002.XSHE,02202,22.78,19.96,9.9952,0.81,1.3376
526,250182,2016-08-15,万科A,000002.XSHE,02202,25.06,20.5,10.0088,2.71,1.4363
527,246460,2016-08-16,万科A,000002.XSHE,02202,27.57,20.95,10.016,2.2,1.5401
528,256862,2016-08-17,万科A,000002.XSHE,02202,25.85,20.3,-6.2387,-3.1,1.4925
529,252717,2016-08-18,万科A,000002.XSHE,02202,25.58,20.45,-1.0445,0.74,1.464
530,240540,2016-08-19,万科A,000002.XSHE,02202,24.59,20.25,-3.8702,-0.98,1.4333
531,230017,2016-08-22,万科A,000002.XSHE,02202,24.7,20.6,0.4473,1.73,1.4104
532,231639,2016-08-23,万科A,000002.XSHE,02202,24.7,20.1,0.0,-2.43,1.435
533,225725,2016-08-24,万科A,000002.XSHE,02202,23.99,20.0,-2.8745,-0.5,1.4022
534,253100,2016-08-25,万科A,000002.XSHE,02202,23.54,19.7,-1.8758,-1.5,1.3933
535,237821,2016-08-26,万科A,000002.XSHE,02202,22.89,19.78,-2.7613,0.41,1.3492
536,251160,2016-08-29,万科A,000002.XSHE,02202,22.91,19.48,0.0874,-1.52,1.37
537,239096,2016-08-30,万科A,000002.XSHE,02202,22.66,19.92,-1.0912,2.26,1.3232
538,239865,2016-08-31,万科A,000002.XSHE,02202,24.93,19.9,10.0177,-0.1,1.4621
539,248663,2016-09-01,万科A,000002.XSHE,02202,23.44,19.74,-5.9767,-0.8,1.3809
540,229091,2016-09-02,万科A,000002.XSHE,02202,23.77,19.88,1.4078,0.71,1.3926
541,242979,2016-09-05,万科A,000002.XSHE,02202,23.44,20.0,-1.3883,0.6,1.3626
542,256561,2016-09-06,万科A,000002.XSHE,02202,23.32,20.2,-0.5119,1.0,1.3429
543,250077,2016-09-07,万科A,000002.XSHE,02202,23.27,19.82,-0.2144,-1.88,1.3658
544,233565,2016-09-08,万科A,000002.XSHE,02202,23.62,20.3,1.5041,2.42,1.356
545,253768,2016-09-09,万科A,000002.XSHE,02202,23.17,20.2,-1.9052,-0.49,1.3368
546,254860,2016-09-12,万科A,000002.XSHE,02202,23.5,19.74,1.4243,-2.28,1.3914
547,227365,2016-09-13,万科A,000002.XSHE,02202,23.58,19.44,0.3404,-1.52,1.4106
548,231678,2016-09-14,万科A,000002.XSHE,02202,23.58,19.22,0.0,-1.13,1.4273
549,246703,2016-09-15,万科企业,000002.XSHE,02202,23.58,19.32,0.0,0.5203,
550,248379,2016-09-19,万科A,000002.XSHE,02202,23.63,19.2,0.212,-0.62,1.4331
551,247583,2016-09-20,万科A,000002.XSHE,02202,23.62,19.52,-0.0423,1.67,1.4099
552,231128,2016-09-21,万科A,000002.XSHE,02202,24.62,20.1,4.2337,2.97,1.4263
553,226596,2016-09-22,万科A,000002.XSHE,02202,27.0,20.25,9.6669,0.75,1.5513
554,235218,2016-09-23,万科A,000002.XSHE,02202,25.48,20.25,-5.6296,0.0,1.4662
555,233273,2016-09-26,万科A,000002.XSHE,02202,24.68,19.72,-3.1397,-2.62,1.4677
556,233564,2016-09-27,万科A,000002.XSHE,02202,25.14,20.1,1.8639,1.93,1.4567
557,245898,2016-09-28,万科A,000002.XSHE,02202,25.8,20.2,2.6253,0.5,1.487
558,232823,2016-09-29,万科A,000002.XSHE,02202,25.99,20.55,0.7364,1.73,1.4709
559,237777,2016-09-30,万科A,000002.XSHE,02202,26.17,20.1,0.6926,-2.19,1.5241
560,250685,2016-10-03,万科企业,000002.XSHE,02202,26.17,20.25,0.0,0.7463,
561,249099,2016-10-04,万科企业,000002.XSHE,02202,26.17,20.1,0.0,-0.7407,
562,230877,2016-10-05,万科企业,000002.XSHE,02202,26.17,20.05,0.0,-0.2488,
563,255991,2016-10-06,万科企业,000002.XSHE,02202,26.17,19.58,0.0,-2.3441,
